Date,MON Closing,KO Closing,CL Closing,PEP Closing,COST Closing,MRK Closing,PFE Closing,T Closing,NEE Closing,BMY Closing
2021-04-12,9.90999984741211,52.55437469482422,78.80690002441406,141.01614379882812,362.76220703125,71.46869659423828,35.9649772644043,28.861282348632812,76.5409927368164,61.727264404296875
2021-04-13,9.920000076293945,52.298255920410156,78.38416290283203,141.04571533203125,363.15997314453125,71.66561126708984,36.14981460571289,28.54338264465332,77.92117309570312,62.603599548339844
2021-04-14,9.789999961853027,52.28840255737305,78.05973052978516,140.118896484375,361.1314697265625,71.6374740600586,36.15953826904297,28.63971710205078,78.00990295410156,62.8300666809082
2021-04-15,9.850000381469727,52.53467559814453,79.10183715820312,140.3160858154297,366.7298278808594,71.88127136230469,36.57784652709961,28.65898323059082,79.0450439453125,63.45039367675781
2021-04-16,9.8100004196167,52.87945556640625,79.33778381347656,142.14016723632812,368.6390686035156,72.6407699584961,37.521480560302734,28.85165023803711,79.79428100585938,64.45472717285156
2021-04-19,9.899999618530273,53.19468307495117,79.01335906982422,142.72189331054688,367.47564697265625,72.81892395019531,37.87169647216797,28.890182495117188,78.66056060791016,64.59257507324219
2021-04-20,9.899999618530273,53.36214828491211,80.40735626220703,143.66845703125,369.6434020996094,73.67221069335938,37.96897506713867,28.793848037719727,79.39008331298828,65.0652084350586
2021-04-21,10.0,53.79558563232422,80.22940063476562,144.920654296875,371.9901428222656,74.29106140136719,38.45538330078125,29.005781173706055,76.86632537841797,65.30152130126953
2021-04-22,9.869999885559082,53.62812042236328,80.13053894042969,144.02342224121094,369.1760559082031,73.10022735595703,37.589576721191406,30.20993995666504,77.21137237548828,65.30152130126953
2021-04-23,9.789999961853027,53.65767288208008,78.88483428955078,143.78677368164062,371.1846923828125,73.02522277832031,37.60903549194336,30.248472213745117,77.13250732421875,64.99628448486328
2021-04-26,9.760000228881836,52.8597526550293,78.380615234375,141.35137939453125,366.4513854980469,72.6970443725586,37.62849044799805,29.776443481445312,76.82688903808594,64.87812042236328
2021-04-27,9.760000228881836,52.780948638916016,77.66877746582031,140.88795471191406,368.13189697265625,72.53763580322266,37.40474319458008,29.641576766967773,76.18608856201172,64.9470443725586
2021-04-28,9.710000038146973,52.79079818725586,77.87639617919922,139.8428192138672,367.5154113769531,72.28446197509766,37.75495910644531,29.824607849121094,75.99877166748047,65.01597595214844
2021-04-29,9.720000267028809,53.4508056640625,78.91448974609375,141.92324829101562,372.2388916015625,69.0870361328125,37.550662994384766,30.190673828125,76.12693786621094,61.9241943359375
2021-04-30,9.720000267028809,53.17498016357422,79.78450775146484,142.14016723632812,370.7939453125,69.85591125488281,37.599308013916016,30.258106231689453,76.41283416748047,61.46141052246094
2021-05-03,9.720000267028809,53.66752624511719,80.15030670166016,143.74732971191406,377.998779296875,71.24365997314453,38.747230529785156,30.344806671142578,75.61430358886719,62.50513458251953
2021-05-04,9.739999771118164,53.33259201049805,80.17008209228516,141.94296264648438,373.9828186035156,71.25303649902344,38.86396789550781,30.84573745727539,74.61859893798828,62.967918395996094
2021-05-05,9.704999923706055,53.19468307495117,80.39746856689453,141.8739471435547,371.2025146484375,72.85643768310547,38.883426666259766,30.85536766052246,72.73563385009766,63.686702728271484
2021-05-06,9.729999542236328,53.72663116455078,81.3762435913086,143.5205535888672,381.4267883300781,72.93144989013672,38.50028610229492,31.221433639526367,72.9623794555664,63.47008514404297
2021-05-07,9.75,53.69707489013672,81.24771881103516,143.5205535888672,382.9813537597656,73.52217864990234,38.8834228515625,30.980600357055664,73.47501373291016,63.45039367675781
2021-05-10,9.75,54.09111404418945,82.3945541381836,144.664306640625,380.1512451171875,73.2971420288086,39.15849685668945,31.433366775512695,73.74119567871094,63.70639419555664
2021-05-11,9.75,53.509910583496094,81.50476837158203,143.60928344726562,376.86273193359375,72.63140869140625,38.657470703125,31.076932907104492,73.02153015136719,63.27315902709961
2021-05-12,9.75,53.23408508300781,81.11919403076172,142.2091827392578,370.903564453125,73.13774108886719,38.991485595703125,30.797569274902344,70.52733612060547,63.53901290893555
2021-05-13,9.739999771118164,53.69707489013672,82.31546020507812,144.31919860839844,378.2080383300781,73.78472137451172,39.39427185058594,31.028766632080078,71.6019058227539,64.04117584228516
2021-05-14,9.720000267028809,53.91379928588867,82.612060546875,144.53610229492188,383.08099365234375,73.40966796875,39.31568145751953,31.057668685913086,72.08497619628906,63.883628845214844
2021-05-17,9.739999771118164,53.825138092041016,82.60218048095703,144.1219940185547,382.6225891113281,74.89116668701172,39.40409469604492,30.219573974609375,70.88224029541016,64.45472717285156
2021-05-18,9.75,53.52961349487305,82.16716766357422,143.47125244140625,381.4765930175781,74.43171691894531,39.34515380859375,28.46631622314453,71.26673126220703,64.59257507324219
2021-05-19,9.680000305175781,53.36214828491211,82.26602172851562,143.39236450195312,378.33758544921875,74.41295623779297,39.129024505615234,27.897953033447266,71.6314926147461,64.54335021972656
2021-05-20,9.729999542236328,53.834991455078125,83.13603973388672,145.16714477539062,382.2439270019531,74.69425964355469,39.413917541503906,28.553016662597656,73.23841857910156,65.97107696533203
2021-05-21,9.699999809265137,53.80543518066406,83.27445983886719,145.0389862060547,379.3938903808594,74.24417877197266,39.24691390991211,28.909448623657227,73.38629150390625,66.02030944824219
2021-05-24,9.699999809265137,53.982749938964844,83.44253540039062,145.77845764160156,382.1143798828125,74.10353088378906,39.109375,28.65898323059082,72.98209381103516,66.25662994384766
2021-05-25,9.680000305175781,53.972904205322266,83.63037109375,146.22216796875,384.03765869140625,72.66889953613281,38.63782501220703,28.43741798400879,72.3314437866211,65.7347640991211
2021-05-26,9.720000267028809,54.20932388305664,83.4721908569336,146.22216796875,384.27679443359375,72.41573333740234,38.23503494262695,28.46631622314453,72.43002319335938,65.11444091796875
2021-05-27,9.720000267028809,54.6624641418457,82.74058532714844,144.4572296142578,386.1502685546875,71.18739318847656,37.969791412353516,28.62044906616211,71.9666748046875,64.70088195800781
2021-05-28,9.720000267028809,54.46544647216797,82.82955932617188,145.86721801757812,376.952392578125,71.15927124023438,38.04838562011719,28.350719451904297,72.18355560302734,64.71073913574219
2021-06-01,9.710000038146973,54.45559310913086,81.5443115234375,145.56155395507812,376.9125671386719,70.49352264404297,37.82243347167969,28.244752883911133,71.47496032714844,64.10025787353516
2021-06-02,9.710000038146973,54.67231369018555,81.93976593017578,146.14328002929688,379.26434326171875,71.14051055908203,38.10732650756836,28.524118423461914,72.05967712402344,63.696556091308594
2021-06-03,9.710000038146973,54.81022644042969,82.99763488769531,146.66470336914062,382.53289794921875,72.62922668457031,38.28416061401367,28.158052444458008,71.72272491455078,63.804866790771484
2021-06-04,9.710000038146973,55.40127944946289,83.01741027832031,146.8335418701172,386.1701965332031,72.82575988769531,38.46099090576172,28.19658660888672,71.69298553466797,63.942710876464844
2021-06-07,9.710000038146973,55.20425796508789,82.94820404052734,146.74417114257812,379.0749816894531,71.53845977783203,38.303810119628906,28.013553619384766,71.82182312011719,63.77532196044922
2021-06-08,9.75,54.8200798034668,81.98920440673828,145.37355041503906,378.37744140625,71.14539337158203,38.16626739501953,27.917221069335938,71.4947738647461,62.72175598144531
2021-06-09,9.739999771118164,54.652610778808594,81.62339782714844,145.10540771484375,378.6365051269531,72.75697326660156,39.109375,27.946121215820312,71.802001953125,64.39564514160156
2021-06-10,9.699999809265137,55.07619857788086,82.651611328125,146.59518432617188,381.6759033203125,74.8205795288086,39.96406555175781,28.109886169433594,72.85252380371094,66.35508728027344
2021-06-11,9.720000267028809,55.322471618652344,82.68125915527344,146.6845703125,380.5,74.94832611083984,39.44339370727539,28.244752883911133,72.83270263671875,66.30585479736328
2021-06-14,9.739999771118164,55.13389587402344,82.4637680053711,147.55859375,382.42327880859375,74.77983093261719,38.93254470825195,28.0231876373291,72.65431213378906,66.25662994384766
2021-06-15,9.739999771118164,54.99494552612305,82.3253402709961,147.56851196289062,382.57275390625,75.0276107788086,38.89324951171875,28.206220626831055,72.77323913574219,66.38462829589844
2021-06-16,9.739999771118164,54.2604866027832,81.02032470703125,146.09860229492188,378.08843994140625,75.92953491210938,38.60834884643555,27.994287490844727,72.6444091796875,65.89230346679688
2021-06-17,9.710000038146973,54.53839111328125,81.494873046875,147.50892639160156,383.40985107421875,76.54402923583984,38.78518295288086,27.686023712158203,73.91294860839844,65.74461364746094
2021-06-18,9.699999809265137,53.36722946166992,80.10087585449219,144.43002319335938,379.5533142089844,75.92953491210938,38.126976013183594,27.599323272705078,72.62458038330078,65.44921875
2021-06-21,9.680000305175781,53.95280838012695,80.51611328125,145.562255859375,385.45269775390625,76.06829071044922,38.72623825073242,27.869054794311523,73.66519165039062,65.8036880493164
2021-06-22,9.770000457763672,54.15131378173828,80.36781311035156,145.78076171875,390.8139343261719,75.51326751708984,38.91289520263672,27.724557876586914,73.44715881347656,64.92735290527344
2021-06-23,9.6899995803833,53.71460723876953,79.33961486816406,143.86390686035156,390.60467529296875,74.90868377685547,38.36275100708008,27.599323272705078,72.69395446777344,64.25780487060547
2021-06-24,9.720000267028809,53.982582092285156,79.64608764648438,144.67832946777344,390.704345703125,75.68175506591797,38.50028610229492,27.734189987182617,72.2281494140625,64.83873748779297
2021-06-25,9.680000305175781,53.913108825683594,80.53588104248047,145.4132843017578,393.1358337402344,76.51428985595703,38.29397964477539,27.830520629882812,73.19939422607422,65.7150650024414
2021-06-28,9.680000305175781,53.85355758666992,80.79293060302734,146.0389862060547,395.1587829589844,76.17731475830078,38.4315185546875,27.724557876586914,74.47785186767578,65.38029479980469
2021-06-29,9.649999618530273,53.4565544128418,80.32826232910156,145.93968200683594,397.40093994140625,76.52420043945312,38.411869049072266,27.60895538330078,73.41742706298828,65.25228118896484
2021-06-30,9.6850004196167,53.704681396484375,80.42713165283203,147.1613006591797,394.29180908203125,77.0792236328125,38.47081756591797,27.724557876586914,72.62458038330078,65.79383850097656
2021-07-01,9.654999732971191,53.55580520629883,80.81270599365234,147.19110107421875,393.15576171875,77.29727172851562,38.86377716064453,28.042455673217773,73.52644348144531,66.02198028564453
2021-07-02,9.654999732971191,53.7741584777832,80.77315521240234,147.89627075195312,397.5504150390625,77.90185546875,39.030784606933594,28.158052444458008,73.61563873291016,66.40882873535156
2021-07-06,9.729999542236328,53.47640609741211,81.04009246826172,148.11477661132812,397.470703125,77.41620635986328,38.59852981567383,27.95575523376465,74.4580307006836,66.11125946044922
2021-07-07,9.729999542236328,53.913108825683594,81.72227478027344,148.770263671875,403.2704162597656,77.86221313476562,38.657470703125,27.869054794311523,74.65625,66.59729766845703
2021-07-08,9.74899959564209,53.72453308105469,81.40589904785156,148.8397979736328,405.7318115234375,77.4261245727539,38.55923080444336,27.643434524536133,74.4580307006836,66.15093994140625
2021-07-09,9.663000106811523,54.052059173583984,81.494873046875,148.46238708496094,410.9336242675781,77.29727172851562,38.91289520263672,27.908294677734375,74.31929016113281,66.61714172363281
2021-07-12,9.699999809265137,54.0719108581543,81.98920440673828,148.49217224121094,406.45928955078125,76.8611831665039,39.06025314331055,27.937721252441406,74.41838836669922,66.95438385009766
2021-07-13,9.680000305175781,54.60786437988281,81.70249938964844,151.918701171875,405.6421203613281,76.920654296875,38.95219421386719,27.731721878051758,74.19044494628906,66.8948745727539
2021-07-14,9.729999542236328,55.83857345581055,82.28580474853516,153.48793029785156,408.5220947265625,76.9305648803711,39.24691390991211,27.721912384033203,75.02293395996094,67.33131408691406
2021-07-15,9.670000076293945,56.01722717285156,82.68125915527344,154.19309997558594,410.38555908203125,77.20807647705078,39.38444519042969,27.888675689697266,76.13291931152344,66.88494873046875
2021-07-16,9.670000076293945,55.97753143310547,83.43264770507812,154.7592315673828,408.9405822753906,77.3270034790039,39.63987350463867,27.80038833618164,77.22308349609375,66.7560043334961
2021-07-19,9.670000076293945,55.31254577636719,83.01741027832031,154.73936462402344,412.7074279785156,76.36563110351562,39.44339370727539,27.260860443115234,76.30139923095703,65.82360076904297
2021-07-20,9.710000038146973,55.411800384521484,82.1924057006836,154.7592315673828,414.7901306152344,75.49343872070312,40.327552795410156,27.378576278686523,76.47978210449219,66.18069458007812
2021-07-21,9.699999809265137,56.12640380859375,81.68547058105469,154.1831817626953,413.564453125,75.71148681640625,40.29808044433594,27.368764877319336,75.2013168334961,66.61714172363281
2021-07-22,9.680000305175781,56.04700469970703,81.3475112915039,154.13351440429688,416.08563232421875,75.8502426147461,40.74016189575195,27.47667121887207,75.43917846679688,67.4106674194336
2021-07-23,9.680000305175781,56.58295822143555,82.77885437011719,156.10995483398438,421.9551086425781,76.85127258300781,40.94646453857422,27.61400604248047,76.50951385498047,67.78759002685547
2021-07-26,9.675000190734863,56.63258743286133,83.58397674560547,156.00071716308594,421.7558288574219,76.5539321899414,41.07417678833008,27.643434524536133,76.22212219238281,67.14285278320312
2021-07-27,9.664999961853027,56.831085205078125,83.44481658935547,156.8647918701172,422.8619079589844,77.15851593017578,41.359073638916016,27.663055419921875,77.16361236572266,66.94446563720703
2021-07-28,9.6899995803833,56.31498336791992,82.67945098876953,155.42466735839844,420.7492980957031,77.6342544555664,42.68531799316406,27.47667121887207,77.15370178222656,68.17444610595703
2021-07-29,9.670000076293945,56.622657775878906,83.01740264892578,155.7424774169922,424.5931091308594,76.24668884277344,42.417667388916016,27.751340866088867,77.4609375,67.59913635253906
2021-07-30,9.710000038146973,56.602806091308594,79.02159881591797,155.88153076171875,429.02593994140625,76.18722534179688,42.43749237060547,27.51590919494629,77.20326232910156,67.32139587402344
2021-08-02,9.704999923706055,56.45393371582031,79.06135559082031,155.25582885742188,428.22723388671875,75.50334930419922,43.577484130859375,27.57476806640625,78.10511779785156,67.47017669677734
2021-08-03,9.720000267028809,56.493629455566406,78.94207763671875,155.6034393310547,434.3673095703125,75.73131561279297,45.28251647949219,27.653244018554688,78.70966339111328,68.749755859375
2021-08-04,9.680000305175781,55.67977523803711,77.77912139892578,153.00128173828125,434.33734130859375,74.8095703125,44.79677963256836,27.319719314575195,79.1556396484375,67.9363784790039
2021-08-05,9.670000076293945,56.076778411865234,78.42520904541016,153.25950622558594,442.47418212890625,74.91858673095703,44.66791534423828,27.408004760742188,79.77008819580078,67.86695098876953
2021-08-06,9.710000038146973,56.215728759765625,78.15682983398438,153.2793731689453,438.919921875,74.76992797851562,44.677825927734375,27.427621841430664,79.88902282714844,67.56937408447266
2021-08-09,9.729999542236328,56.22565841674805,77.86857604980469,153.2992401123047,439.7585754394531,74.65099334716797,45.57990646362305,27.319719314575195,79.83946990966797,66.8353500366211
2021-08-10,9.729999542236328,56.37453079223633,78.25623321533203,153.37867736816406,442.3144226074219,74.52214813232422,47.77067565917969,27.55514907836914,79.80973052978516,66.8353500366211
2021-08-11,9.6899995803833,56.305057525634766,78.6240005493164,153.98452758789062,443.5823669433594,74.5419692993164,45.90703582763672,27.623815536499023,81.63328552246094,66.32948303222656
2021-08-12,9.6899995803833,56.41423416137695,78.31587219238281,154.01434326171875,444.6406555175781,75.36459350585938,46.82894515991211,27.486480712890625,82.25764465332031,66.40882873535156
2021-08-13,9.6899995803833,56.80131149291992,78.96195983886719,155.4544677734375,447.0967102050781,76.03855895996094,48.05815505981445,27.653244018554688,82.70361328125,66.96430969238281
2021-08-16,9.6899995803833,57.0494384765625,79.29991149902344,156.9740447998047,452.1285400390625,77.23780822753906,48.484413146972656,27.663055419921875,83.19915008544922,68.12484741210938
2021-08-17,9.65999984741211,56.85093688964844,79.54840850830078,156.82505798339844,451.6094055175781,78.12981414794922,49.98126983642578,27.653244018554688,83.20906066894531,68.40258026123047
2021-08-18,9.649999618530273,56.076778411865234,77.68966674804688,155.21609497070312,445.4892883300781,77.09905242919922,48.88093185424805,27.300098419189453,83.6649398803711,67.38091278076172
2021-08-19,9.649999618530273,56.43408203125,78.49478912353516,157.8282012939453,453.52630615234375,77.76309967041016,48.375370025634766,27.00581169128418,83.79378509521484,67.95622253417969
2021-08-20,9.649999618530273,56.215728759765625,78.32581329345703,157.27200317382812,458.2486572265625,77.98114776611328,48.29606628417969,27.0450496673584,85.50830841064453,68.64064025878906
2021-08-23,9.640000343322754,56.01722717285156,77.90833282470703,156.77540588378906,454.1951904296875,77.68380737304688,49.49553680419922,26.996002197265625,83.64512634277344,68.38275146484375
2021-08-24,9.640000343322754,55.59044647216797,77.20260620117188,154.82875061035156,451.060302734375,77.02967834472656,47.95902633666992,26.927335739135742,83.38744354248047,67.96614074707031
2021-08-25,9.65999984741211,55.650001525878906,77.18273162841797,154.14344787597656,450.5011901855469,76.38544464111328,47.09659194946289,26.90771484375,83.77396392822266,67.05357360839844
2021-08-26,9.65999984741211,55.12397003173828,76.84477233886719,153.57733154296875,448.58428955078125,75.88988494873047,46.96772766113281,26.505521774291992,83.4404296875,66.4485092163086
2021-08-27,9.65999984741211,55.23314666748047,76.9739990234375,153.88522338867188,449.61260986328125,75.6222915649414,46.19451141357422,26.613426208496094,83.04220581054688,66.06166076660156
2021-08-30,9.65999984741211,55.759178161621094,77.18273162841797,154.93800354003906,455.193603515625,75.82051086425781,46.353118896484375,26.711523056030273,83.57981872558594,66.66673278808594
2021-08-31,9.739999771118164,55.88820266723633,77.48092651367188,155.32534790039062,454.7543029785156,75.61237335205078,45.669124603271484,26.897905349731445,83.61963653564453,66.3195571899414
2021-09-01,9.680000305175781,56.26535415649414,77.858642578125,156.8350067138672,455.7826232910156,75.50334930419922,45.63938522338867,26.672285079956055,84.96368408203125,65.27804565429688
2021-09-02,9.699999809265137,56.344757080078125,78.04749298095703,156.9499969482422,460.2254638671875,76.43500518798828,46.43242263793945,27.11371612548828,86.09866333007812,65.58554077148438
2021-09-03,9.699999809265137,56.305057525634766,77.44116973876953,157.08999633789062,461.8028869628906,76.57376098632812,46.43242263793945,27.035240173339844,85.31214904785156,65.07966613769531
2021-09-07,9.699999809265137,55.252994537353516,76.43724822998047,154.52999877929688,458.857666015625,75.30513000488281,46.34320831298828,26.897905349731445,84.6550521850586,64.6630630493164
2021-09-08,9.699999809265137,55.99737548828125,77.31195068359375,156.72000122070312,464.94781494140625,74.69063568115234,46.10529327392578,27.074478149414062,86.058837890625,64.3952407836914
2021-09-09,9.699999809265137,55.44157409667969,76.8348388671875,155.72999572753906,465.18743896484375,73.16431427001953,45.62947082519531,26.897905349731445,85.46147918701172,63.06607437133789
2021-09-10,9.720000267028809,55.19344711303711,76.57640075683594,155.4600067138672,464.40869140625,72.79759979248047,45.193302154541016,26.6624755859375,84.55549621582031,62.61970901489258
2021-09-13,9.710000038146973,55.650001525878906,76.91435241699219,155.75999450683594,458.9175720214844,72.52999877929688,44.19209289550781,26.996002197265625,84.20703887939453,62.332054138183594
2021-09-14,9.720000267028809,55.689998626708984,76.8348388671875,155.14999389648438,457.6695861816406,72.11000061035156,44.32095718383789,26.809619903564453,84.26677703857422,61.60795593261719
2021-09-15,9.670000076293945,55.880001068115234,76.74537658691406,156.02000427246094,459.9858703613281,72.80999755859375,44.380435943603516,27.0450496673584,84.23690795898438,61.498844146728516
2021-09-16,9.699999809265137,55.349998474121094,76.00983428955078,155.55999755859375,462.5616760253906,71.97000122070312,44.08304977416992,27.074478149414062,83.62960052490234,60.735069274902344
2021-09-17,9.699999809265137,54.439998626708984,75.77127838134766,154.1300048828125,458.767822265625,71.68000030517578,43.508094787597656,27.00581169128418,81.2800064086914,60.814422607421875
2021-09-20,9.720000267028809,54.060001373291016,75.71163940429688,153.61000061035156,450.4113464355469,71.93000030517578,43.81539535522461,26.691904067993164,81.32978820800781,60.01096725463867
2021-09-21,9.720000267028809,54.04999923706055,75.93031311035156,153.5399932861328,451.3797607421875,71.97000122070312,43.5378303527832,26.44666290283203,81.55876922607422,59.84234619140625
2021-09-22,9.710000038146973,54.130001068115234,75.9700698852539,154.00999450683594,451.5993957519531,72.04000091552734,43.56757354736328,26.495712280273438,81.53885650634766,59.66379928588867
2021-09-23,9.729999542236328,54.040000915527344,76.20862579345703,154.1300048828125,452.0486755371094,73.05000305175781,43.80548095703125,26.672285079956055,80.91162872314453,60.13991928100586
2021-09-24,9.729999542236328,53.88999938964844,76.16886901855469,154.1999969482422,466.9945068359375,73.61000061035156,43.557655334472656,26.613426208496094,80.34414672851562,59.74314880371094
2021-09-27,9.729999542236328,53.61000061035156,75.55260467529297,152.72000122070312,459.8161315917969,73.36000061035156,43.19087600708008,26.878286361694336,78.41270446777344,59.35630416870117
2021-09-28,9.729999542236328,52.63999938964844,75.3637466430664,151.0500030517578,446.6274719238281,73.31999969482422,42.665489196777344,26.721332550048828,76.92926788330078,59.35630416870117
2021-09-29,9.739999771118164,52.959999084472656,76.61616516113281,152.3000030517578,451.060302734375,75.08999633789062,43.15122604370117,26.878286361694336,78.00450897216797,60.12999725341797
2021-09-30,9.760000228881836,52.470001220703125,75.12519073486328,150.41000366210938,448.6242370605469,75.11000061035156,42.63574981689453,26.495712280273438,78.17375946044922,59.16999816894531
2021-10-01,9.760000228881836,53.02000045776367,75.12519073486328,150.9499969482422,447.6058654785156,81.4000015258789,42.55644607543945,26.64285659790039,78.8607177734375,59.5099983215332
2021-10-04,9.739999771118164,52.9900016784668,74.60831451416016,150.1999969482422,439.4291076660156,83.0999984741211,42.05088424682617,26.731142044067383,79.01005554199219,58.93000030517578
2021-10-05,9.770000457763672,53.08000183105469,73.97216796875,151.08999633789062,445.51922607421875,81.5999984741211,41.95175552368164,26.829238891601562,79.12953186035156,59.150001525878906
2021-10-06,9.760000228881836,53.709999084472656,74.6480712890625,154.9600067138672,448.6142272949219,80.66000366210938,41.65436553955078,26.78999900817871,80.82202911376953,59.189998626708984
2021-10-07,9.770000457763672,53.880001068115234,75.13512420654297,156.38999938964844,452.1385498046875,81.94000244140625,42.36810302734375,27.09000015258789,80.56317901611328,59.0099983215332
2021-10-08,9.760000228881836,54.119998931884766,75.13512420654297,156.02999877929688,451.12017822265625,80.62999725341797,42.080623626708984,26.770000457763672,79.85630798339844,57.2599983215332
2021-10-11,9.760000228881836,54.22999954223633,75.34386444091797,156.24000549316406,448.9736633300781,79.93000030517578,41.69401931762695,26.030000686645508,77.48680877685547,57.41999816894531
2021-10-12,9.760000228881836,54.22999954223633,75.21464538574219,156.92999267578125,446.1482238769531,79.58999633789062,41.485843658447266,25.43000030517578,78.52222442626953,57.060001373291016
2021-10-13,9.760000228881836,54.2400016784668,75.61223602294922,157.99000549316406,444.58074951171875,78.94999694824219,41.05958557128906,25.299999237060547,79.8364028930664,57.06999969482422
2021-10-14,9.949999809265137,54.61000061035156,76.13904571533203,159.25999450683594,449.9320983886719,78.33000183105469,41.30740737915039,25.6200008392334,81.10079956054688,57.70000076293945
2021-10-15,9.75,54.47999954223633,75.79115295410156,158.80999755859375,451.6593322753906,78.33000183105469,41.12897872924805,25.700000762939453,81.30986785888672,58.36000061035156
2021-10-18,9.779999732971191,53.939998626708984,74.82698822021484,158.08999633789062,461.2038879394531,77.1500015258789,40.96045684814453,25.329999923706055,80.63286590576172,56.939998626708984
2021-10-19,9.779999732971191,54.150001525878906,74.33000183105469,160.10000610351562,466.3255615234375,79.48999786376953,41.7237548828125,25.59000015258789,81.66828155517578,57.59000015258789
2021-10-20,9.75,54.630001068115234,75.0999984741211,161.30999755859375,469.01123046875,81.06999969482422,42.42757797241211,25.90999984741211,83.5499496459961,58.06999969482422
2021-10-21,9.75,54.349998474121094,74.88999938964844,159.17999267578125,476.4591979980469,81.16999816894531,42.487056732177734,25.760000228881836,83.4404296875,57.810001373291016
2021-10-22,9.760000228881836,54.45000076293945,75.5,159.97000122070312,481.21148681640625,81.1500015258789,42.784446716308594,25.489999771118164,84.04774475097656,57.599998474121094
2021-10-25,9.779999732971191,54.22999954223633,75.13999938964844,159.22000122070312,489.30841064453125,81.66000366210938,42.774532318115234,25.639999389648438,83.91831970214844,57.810001373291016
2021-10-26,9.760000228881836,54.470001220703125,76.16000366210938,161.1699981689453,484.74578857421875,82.25,43.180965423583984,25.3700008392334,85.0931167602539,58.2400016784668
2021-10-27,9.770000457763672,55.52000045776367,75.9000015258789,160.61000061035156,488.3199768066406,81.54000091552734,42.596099853515625,25.059999465942383,84.63514709472656,56.4900016784668
2021-10-28,9.760000228881836,56.040000915527344,76.87999725341797,161.6199951171875,490.5299987792969,86.55000305175781,42.80427169799805,25.549999237060547,86.03892517089844,57.130001068115234
2021-10-29,9.760000228881836,56.369998931884766,76.19000244140625,161.60000610351562,491.5400085449219,88.05000305175781,43.35940170288086,25.260000228881836,84.9537353515625,58.400001525878906
2021-11-01,9.760000228881836,56.16999816894531,75.94999694824219,161.25999450683594,491.8699951171875,87.83999633789062,43.26026916503906,25.3700008392334,85.21258544921875,58.68000030517578
